"location","time_idx","value","target"
"CH","2022-07-04",0,"inc case"
"GB","2022-07-04",0,"inc case"
"AT","2022-07-05",7409,"inc case"
"BE","2022-07-05",0,"inc case"
"BG","2022-07-05",866,"inc case"
"HR","2022-07-05",812,"inc case"
"CY","2022-07-05",0,"inc case"
"CZ","2022-07-05",915,"inc case"
"DK","2022-07-05",2901,"inc case"
"EE","2022-07-05",1446,"inc case"
"FI","2022-07-05",0,"inc case"
"FR","2022-07-05",197087,"inc case"
"DE","2022-07-05",147489,"inc case"
"GR","2022-07-05",25875,"inc case"
"HU","2022-07-05",0,"inc case"
"IS","2022-07-05",1268,"inc case"
"IE","2022-07-05",0,"inc case"
"IT","2022-07-05",133015,"inc case"
"LV","2022-07-05",690,"inc case"
"LI","2022-07-05",97,"inc case"
"LT","2022-07-05",647,"inc case"
"LU","2022-07-05",1581,"inc case"
"MT","2022-07-05",661,"inc case"
"NL","2022-07-05",6653,"inc case"
"NO","2022-07-05",528,"inc case"
"PL","2022-07-05",1075,"inc case"
"PT","2022-07-05",43465,"inc case"
"RO","2022-07-05",0,"inc case"
"SK","2022-07-05",0,"inc case"
"SI","2022-07-05",1842,"inc case"
"ES","2022-07-05",71818,"inc case"
"SE","2022-07-05",0,"inc case"
"CH","2022-07-05",46044,"inc case"
"GB","2022-07-05",0,"inc case"
"AT","2022-07-06",10024,"inc case"
"BE","2022-07-06",0,"inc case"
"BG","2022-07-06",643,"inc case"
"HR","2022-07-06",1794,"inc case"
"CY","2022-07-06",0,"inc case"
"CZ","2022-07-06",347,"inc case"
"DK","2022-07-06",2774,"inc case"
"EE","2022-07-06",0,"inc case"
"FI","2022-07-06",0,"inc case"
"FR","2022-07-06",154615,"inc case"
"DE","2022-07-06",130728,"inc case"
"GR","2022-07-06",19303,"inc case"
"HU","2022-07-06",4663,"inc case"
"IS","2022-07-06",0,"inc case"
"IE","2022-07-06",14017,"inc case"
"IT","2022-07-06",110017,"inc case"
"LV","2022-07-06",685,"inc case"
"LI","2022-07-06",19,"inc case"
"LT","2022-07-06",612,"inc case"
"LU","2022-07-06",803,"inc case"
"MT","2022-07-06",614,"inc case"
"NL","2022-07-06",6430,"inc case"
"NO","2022-07-06",432,"inc case"
"PL","2022-07-06",964,"inc case"
"PT","2022-07-06",10504,"inc case"
"RO","2022-07-06",0,"inc case"
"SK","2022-07-06",2996,"inc case"
"SI","2022-07-06",1497,"inc case"
"ES","2022-07-06",0,"inc case"
"SE","2022-07-06",0,"inc case"
"CH","2022-07-06",0,"inc case"
"GB","2022-07-06",142930,"inc case"
"AT","2022-07-07",12936,"inc case"
"BE","2022-07-07",29584,"inc case"
"BG","2022-07-07",842,"inc case"
"HR","2022-07-07",1454,"inc case"
"CY","2022-07-07",0,"inc case"
"CZ","2022-07-07",1554,"inc case"
"DK","2022-07-07",2672,"inc case"
"EE","2022-07-07",0,"inc case"
"FI","2022-07-07",12875,"inc case"
"FR","2022-07-07",161265,"inc case"
"DE","2022-07-07",135402,"inc case"
"GR","2022-07-07",18297,"inc case"
"HU","2022-07-07",0,"inc case"
"IS","2022-07-07",0,"inc case"
"IE","2022-07-07",0,"inc case"
"IT","2022-07-07",108386,"inc case"
"LV","2022-07-07",694,"inc case"
"LI","2022-07-07",26,"inc case"
"LT","2022-07-07",86,"inc case"
"LU","2022-07-07",1379,"inc case"
"MT","2022-07-07",624,"inc case"
"NL","2022-07-07",7296,"inc case"
"NO","2022-07-07",472,"inc case"
"PL","2022-07-07",1068,"inc case"
"PT","2022-07-07",9395,"inc case"
"RO","2022-07-07",0,"inc case"
"SK","2022-07-07",968,"inc case"
"SI","2022-07-07",1660,"inc case"
"ES","2022-07-07",0,"inc case"
"SE","2022-07-07",4205,"inc case"
"CH","2022-07-07",0,"inc case"
"GB","2022-07-07",0,"inc case"
"AT","2022-07-08",12089,"inc case"
"BE","2022-07-08",0,"inc case"
"BG","2022-07-08",1005,"inc case"
"HR","2022-07-08",1349,"inc case"
"CY","2022-07-08",14914,"inc case"
"CZ","2022-07-08",2382,"inc case"
"DK","2022-07-08",2414,"inc case"
"EE","2022-07-08",0,"inc case"
"FI","2022-07-08",0,"inc case"
"FR","2022-07-08",137947,"inc case"
"DE","2022-07-08",117732,"inc case"
"GR","2022-07-08",18948,"inc case"
"HU","2022-07-08",0,"inc case"
"IS","2022-07-08",1180,"inc case"
"IE","2022-07-08",0,"inc case"
"IT","2022-07-08",101863,"inc case"
"LV","2022-07-08",595,"inc case"
"LI","2022-07-08",64,"inc case"
"LT","2022-07-08",744,"inc case"
"LU","2022-07-08",1044,"inc case"
"MT","2022-07-08",506,"inc case"
"NL","2022-07-08",6699,"inc case"
"NO","2022-07-08",380,"inc case"
"PL","2022-07-08",1046,"inc case"
"PT","2022-07-08",7521,"inc case"
"RO","2022-07-08",0,"inc case"
"SK","2022-07-08",972,"inc case"
"SI","2022-07-08",1340,"inc case"
"ES","2022-07-08",83613,"inc case"
"SE","2022-07-08",0,"inc case"
"CH","2022-07-08",0,"inc case"
"GB","2022-07-08",0,"inc case"
"AT","2022-07-09",0,"inc case"
"BE","2022-07-09",0,"inc case"
"BG","2022-07-09",361,"inc case"
"HR","2022-07-09",1488,"inc case"
"CY","2022-07-09",0,"inc case"
"CZ","2022-07-09",576,"inc case"
"DK","2022-07-09",0,"inc case"
"EE","2022-07-09",0,"inc case"
"FI","2022-07-09",0,"inc case"
"FR","2022-07-09",0,"inc case"
"DE","2022-07-09",0,"inc case"
"GR","2022-07-09",18214,"inc case"
"HU","2022-07-09",0,"inc case"
"IS","2022-07-09",0,"inc case"
"IE","2022-07-09",0,"inc case"
"IT","2022-07-09",98901,"inc case"
"LV","2022-07-09",0,"inc case"
"LI","2022-07-09",0,"inc case"
"LT","2022-07-09",679,"inc case"
"LU","2022-07-09",0,"inc case"
"MT","2022-07-09",471,"inc case"
"NL","2022-07-09",0,"inc case"
"NO","2022-07-09",143,"inc case"
"PL","2022-07-09",1264,"inc case"
"PT","2022-07-09",0,"inc case"
"RO","2022-07-09",0,"inc case"
"SK","2022-07-09",1150,"inc case"
"SI","2022-07-09",1450,"inc case"
"ES","2022-07-09",0,"inc case"
"SE","2022-07-09",0,"inc case"
"CH","2022-07-09",0,"inc case"
"GB","2022-07-09",0,"inc case"
"AT","2022-07-10",0,"inc case"
"BE","2022-07-10",0,"inc case"
"BG","2022-07-10",256,"inc case"
"HR","2022-07-10",757,"inc case"
"CY","2022-07-10",0,"inc case"
"CZ","2022-07-10",724,"inc case"
"DK","2022-07-10",0,"inc case"
"EE","2022-07-10",0,"inc case"
"FI","2022-07-10",0,"inc case"
"FR","2022-07-10",0,"inc case"
"DE","2022-07-10",0,"inc case"
"GR","2022-07-10",13306,"inc case"
"HU","2022-07-10",0,"inc case"
"IS","2022-07-10",0,"inc case"
"IE","2022-07-10",0,"inc case"
"IT","2022-07-10",81563,"inc case"
"LV","2022-07-10",0,"inc case"
"LI","2022-07-10",0,"inc case"
"LT","2022-07-10",101,"inc case"
"LU","2022-07-10",0,"inc case"
"MT","2022-07-10",405,"inc case"
"NL","2022-07-10",0,"inc case"
"NO","2022-07-10",96,"inc case"
"PL","2022-07-10",284,"inc case"
"PT","2022-07-10",0,"inc case"
"RO","2022-07-10",0,"inc case"
"SK","2022-07-10",438,"inc case"
"SI","2022-07-10",495,"inc case"
"ES","2022-07-10",0,"inc case"
"SE","2022-07-10",0,"inc case"
"CH","2022-07-10",0,"inc case"
"GB","2022-07-10",0,"inc case"
"AT","2022-07-11",31191,"inc case"
"BE","2022-07-11",25227,"inc case"
"BG","2022-07-11",1308,"inc case"
"HR","2022-07-11",64,"inc case"
"CY","2022-07-11",0,"inc case"
"CZ","2022-07-11",2227,"inc case"
"DK","2022-07-11",5585,"inc case"
"EE","2022-07-11",0,"inc case"
"FI","2022-07-11",0,"inc case"
"FR","2022-07-11",251337,"inc case"
"DE","2022-07-11",99414,"inc case"
"GR","2022-07-11",0,"inc case"
"HU","2022-07-11",0,"inc case"
"IS","2022-07-11",0,"inc case"
"IE","2022-07-11",0,"inc case"
"IT","2022-07-11",83761,"inc case"
"LV","2022-07-11",1286,"inc case"
"LI","2022-07-11",0,"inc case"
"LT","2022-07-11",52,"inc case"
"LU","2022-07-11",919,"inc case"
"MT","2022-07-11",355,"inc case"
"NL","2022-07-11",15413,"inc case"
"NO","2022-07-11",374,"inc case"
"PL","2022-07-11",227,"inc case"
"PT","2022-07-11",15415,"inc case"
"RO","2022-07-11",14943,"inc case"
"SK","2022-07-11",199,"inc case"
"SI","2022-07-11",465,"inc case"
"ES","2022-07-11",0,"inc case"
"SE","2022-07-11",0,"inc case"
"CH","2022-07-11",0,"inc case"
"GB","2022-07-11",0,"inc case"
"AT","2022-07-12",6165,"inc case"
"BE","2022-07-12",0,"inc case"
"BG","2022-07-12",1139,"inc case"
"HR","2022-07-12",1012,"inc case"
"CY","2022-07-12",0,"inc case"
"CZ","2022-07-12",673,"inc case"
"DK","2022-07-12",2957,"inc case"
"EE","2022-07-12",3583,"inc case"
"FI","2022-07-12",0,"inc case"
"FR","2022-07-12",172622,"inc case"
"DE","2022-07-12",154729,"inc case"
"GR","2022-07-12",0,"inc case"
"HU","2022-07-12",0,"inc case"
"IS","2022-07-12",1014,"inc case"
"IE","2022-07-12",0,"inc case"
"IT","2022-07-12",144058,"inc case"
"LV","2022-07-12",995,"inc case"
"LI","2022-07-12",85,"inc case"
"LT","2022-07-12",1003,"inc case"
"LU","2022-07-12",1471,"inc case"
"MT","2022-07-12",450,"inc case"
"NL","2022-07-12",7361,"inc case"
"NO","2022-07-12",411,"inc case"
"PL","2022-07-12",2034,"inc case"
"PT","2022-07-12",8918,"inc case"
"RO","2022-07-12",4044,"inc case"
"SK","2022-07-12",1249,"inc case"
"SI","2022-07-12",2399,"inc case"
"ES","2022-07-12",59226,"inc case"
"SE","2022-07-12",0,"inc case"
"CH","2022-07-12",55982,"inc case"
"GB","2022-07-12",0,"inc case"
"AT","2022-07-13",11625,"inc case"
"BE","2022-07-13",0,"inc case"
"BG","2022-07-13",1021,"inc case"
"HR","2022-07-13",1808,"inc case"
"CY","2022-07-13",0,"inc case"
"CZ","2022-07-13",4620,"inc case"
"DK","2022-07-13",2505,"inc case"
"EE","2022-07-13",0,"inc case"
"FI","2022-07-13",0,"inc case"
"FR","2022-07-13",127642,"inc case"
"DE","2022-07-13",127611,"inc case"
"GR","2022-07-13",0,"inc case"
"HU","2022-07-13",8036,"inc case"
"IS","2022-07-13",0,"inc case"
"IE","2022-07-13",14114,"inc case"
"IT","2022-07-13",111591,"inc case"
"LV","2022-07-13",908,"inc case"
"LI","2022-07-13",31,"inc case"
"LT","2022-07-13",836,"inc case"
"LU","2022-07-13",881,"inc case"
"MT","2022-07-13",418,"inc case"
"NL","2022-07-13",6806,"inc case"
"NO","2022-07-13",339,"inc case"
"PL","2022-07-13",1646,"inc case"
"PT","2022-07-13",7391,"inc case"
"RO","2022-07-13",3777,"inc case"
"SK","2022-07-13",1173,"inc case"
"SI","2022-07-13",1867,"inc case"
"ES","2022-07-13",0,"inc case"
"SE","2022-07-13",0,"inc case"
"CH","2022-07-13",0,"inc case"
"GB","2022-07-13",190913,"inc case"
"AT","2022-07-14",15083,"inc case"
"BE","2022-07-14",28943,"inc case"
"BG","2022-07-14",1107,"inc case"
"HR","2022-07-14",1763,"inc case"
"CY","2022-07-14",0,"inc case"
"CZ","2022-07-14",2364,"inc case"
"DK","2022-07-14",2498,"inc case"
"EE","2022-07-14",0,"inc case"
"FI","2022-07-14",12549,"inc case"
"FR","2022-07-14",0,"inc case"
"DE","2022-07-14",152149,"inc case"
"GR","2022-07-14",0,"inc case"
"HU","2022-07-14",0,"inc case"
"IS","2022-07-14",0,"inc case"
"IE","2022-07-14",0,"inc case"
"IT","2022-07-14",108632,"inc case"
"LV","2022-07-14",1107,"inc case"
"LI","2022-07-14",42,"inc case"
"LT","2022-07-14",806,"inc case"
"LU","2022-07-14",1276,"inc case"
"MT","2022-07-14",280,"inc case"
"NL","2022-07-14",7056,"inc case"
"NO","2022-07-14",322,"inc case"
"PL","2022-07-14",1840,"inc case"
"PT","2022-07-14",0,"inc case"
"RO","2022-07-14",3993,"inc case"
"SK","2022-07-14",1077,"inc case"
"SI","2022-07-14",1760,"inc case"
"ES","2022-07-14",0,"inc case"
"SE","2022-07-14",4762,"inc case"
"CH","2022-07-14",0,"inc case"
"GB","2022-07-14",0,"inc case"
"AT","2022-07-15",12761,"inc case"
"BE","2022-07-15",0,"inc case"
"BG","2022-07-15",1113,"inc case"
"HR","2022-07-15",1654,"inc case"
"CY","2022-07-15",15386,"inc case"
"CZ","2022-07-15",2944,"inc case"
"DK","2022-07-15",1942,"inc case"
"EE","2022-07-15",0,"inc case"
"FI","2022-07-15",0,"inc case"
"FR","2022-07-15",0,"inc case"
"DE","2022-07-15",109694,"inc case"
"GR","2022-07-15",0,"inc case"
"HU","2022-07-15",0,"inc case"
"IS","2022-07-15",890,"inc case"
"IE","2022-07-15",0,"inc case"
"IT","2022-07-15",97936,"inc case"
"LV","2022-07-15",838,"inc case"
"LI","2022-07-15",36,"inc case"
"LT","2022-07-15",835,"inc case"
"LU","2022-07-15",835,"inc case"
"MT","2022-07-15",310,"inc case"
"NL","2022-07-15",6516,"inc case"
"NO","2022-07-15",345,"inc case"
"PL","2022-07-15",1973,"inc case"
"PT","2022-07-15",0,"inc case"
"RO","2022-07-15",4107,"inc case"
"SK","2022-07-15",1093,"inc case"
"SI","2022-07-15",1616,"inc case"
"ES","2022-07-15",57635,"inc case"
"SE","2022-07-15",0,"inc case"
"CH","2022-07-15",0,"inc case"
"GB","2022-07-15",0,"inc case"
"AT","2022-07-16",0,"inc case"
"BE","2022-07-16",0,"inc case"
"BG","2022-07-16",552,"inc case"
"HR","2022-07-16",1654,"inc case"
"CY","2022-07-16",0,"inc case"
"CZ","2022-07-16",1355,"inc case"
"DK","2022-07-16",0,"inc case"
"EE","2022-07-16",0,"inc case"
"FI","2022-07-16",0,"inc case"
"FR","2022-07-16",0,"inc case"
"DE","2022-07-16",0,"inc case"
"GR","2022-07-16",0,"inc case"
"HU","2022-07-16",0,"inc case"
"IS","2022-07-16",0,"inc case"
"IE","2022-07-16",0,"inc case"
"IT","2022-07-16",91384,"inc case"
"LV","2022-07-16",0,"inc case"
"LI","2022-07-16",0,"inc case"
"LT","2022-07-16",904,"inc case"
"LU","2022-07-16",0,"inc case"
"MT","2022-07-16",242,"inc case"
"NL","2022-07-16",0,"inc case"
"NO","2022-07-16",147,"inc case"
"PL","2022-07-16",2131,"inc case"
"PT","2022-07-16",0,"inc case"
"RO","2022-07-16",3718,"inc case"
"SK","2022-07-16",1368,"inc case"
"SI","2022-07-16",1865,"inc case"
"ES","2022-07-16",0,"inc case"
"SE","2022-07-16",0,"inc case"
"CH","2022-07-16",0,"inc case"
"GB","2022-07-16",0,"inc case"
"AT","2022-07-17",0,"inc case"
"BE","2022-07-17",0,"inc case"
"BG","2022-07-17",417,"inc case"
"HR","2022-07-17",979,"inc case"
"CY","2022-07-17",0,"inc case"
"CZ","2022-07-17",262,"inc case"
"DK","2022-07-17",0,"inc case"
"EE","2022-07-17",0,"inc case"
"FI","2022-07-17",0,"inc case"
"FR","2022-07-17",0,"inc case"
"DE","2022-07-17",0,"inc case"
"GR","2022-07-17",0,"inc case"
"HU","2022-07-17",0,"inc case"
"IS","2022-07-17",0,"inc case"
"IE","2022-07-17",0,"inc case"
"IT","2022-07-17",68996,"inc case"
"LV","2022-07-17",0,"inc case"
"LI","2022-07-17",0,"inc case"
"LT","2022-07-17",111,"inc case"
"LU","2022-07-17",0,"inc case"
"MT","2022-07-17",224,"inc case"
"NL","2022-07-17",0,"inc case"
"NO","2022-07-17",87,"inc case"
"PL","2022-07-17",397,"inc case"
"PT","2022-07-17",0,"inc case"
"RO","2022-07-17",2165,"inc case"
"SK","2022-07-17",594,"inc case"
"SI","2022-07-17",566,"inc case"
"ES","2022-07-17",0,"inc case"
"SE","2022-07-17",0,"inc case"
"CH","2022-07-17",0,"inc case"
"GB","2022-07-17",0,"inc case"
"AT","2022-07-18",36824,"inc case"
"BE","2022-07-18",19561,"inc case"
"BG","2022-07-18",2292,"inc case"
"HR","2022-07-18",80,"inc case"
"CY","2022-07-18",0,"inc case"
"CZ","2022-07-18",3155,"inc case"
"DK","2022-07-18",5568,"inc case"
"EE","2022-07-18",0,"inc case"
"FI","2022-07-18",0,"inc case"
"FR","2022-07-18",354123,"inc case"
"DE","2022-07-18",123046,"inc case"
"GR","2022-07-18",0,"inc case"
"HU","2022-07-18",0,"inc case"
"IS","2022-07-18",0,"inc case"
"IE","2022-07-18",0,"inc case"
"IT","2022-07-18",32051,"inc case"
"LV","2022-07-18",1550,"inc case"
"LI","2022-07-18",0,"inc case"
"LT","2022-07-18",73,"inc case"
"LU","2022-07-18",622,"inc case"
"MT","2022-07-18",182,"inc case"
"NL","2022-07-18",13032,"inc case"
"NO","2022-07-18",316,"inc case"
"PL","2022-07-18",319,"inc case"
"PT","2022-07-18",20470,"inc case"
"RO","2022-07-18",3288,"inc case"
"SK","2022-07-18",240,"inc case"
"SI","2022-07-18",560,"inc case"
"ES","2022-07-18",0,"inc case"
"SE","2022-07-18",0,"inc case"
"CH","2022-07-18",0,"inc case"
"GB","2022-07-18",0,"inc case"
"AT","2022-07-19",8048,"inc case"
"BE","2022-07-19",0,"inc case"
"BG","2022-07-19",1862,"inc case"
"HR","2022-07-19",1151,"inc case"
"CY","2022-07-19",0,"inc case"
"CZ","2022-07-19",4215,"inc case"
"DK","2022-07-19",2885,"inc case"
"EE","2022-07-19",-770,"inc case"
"FI","2022-07-19",0,"inc case"
"FR","2022-07-19",127509,"inc case"
"DE","2022-07-19",160691,"inc case"
"GR","2022-07-19",367629,"inc case"
"HU","2022-07-19",0,"inc case"
"IS","2022-07-19",786,"inc case"
"IE","2022-07-19",0,"inc case"
"IT","2022-07-19",121103,"inc case"
"LV","2022-07-19",1179,"inc case"
"LI","2022-07-19",90,"inc case"
"LT","2022-07-19",1361,"inc case"
"LU","2022-07-19",1216,"inc case"
"MT","2022-07-19",261,"inc case"
"NL","2022-07-19",5010,"inc case"
"NO","2022-07-19",359,"inc case"
"PL","2022-07-19",3248,"inc case"
"PT","2022-07-19",6974,"inc case"
"RO","2022-07-19",7658,"inc case"
"SK","2022-07-19",1582,"inc case"
"SI","2022-07-19",2805,"inc case"
"ES","2022-07-19",41683,"inc case"
"SE","2022-07-19",0,"inc case"
"CH","2022-07-19",49759,"inc case"
"GB","2022-07-19",0,"inc case"
"AT","2022-07-20",11807,"inc case"
"BE","2022-07-20",12720,"inc case"
"BG","2022-07-20",1644,"inc case"
"HR","2022-07-20",2239,"inc case"
"CY","2022-07-20",0,"inc case"
"CZ","2022-07-20",3856,"inc case"
"DK","2022-07-20",2225,"inc case"
"EE","2022-07-20",0,"inc case"
"FI","2022-07-20",0,"inc case"
"FR","2022-07-20",89713,"inc case"
"DE","2022-07-20",140999,"inc case"
"GR","2022-07-20",0,"inc case"
"HU","2022-07-20",10255,"inc case"
"IS","2022-07-20",0,"inc case"
"IE","2022-07-20",10714,"inc case"
"IT","2022-07-20",86801,"inc case"
"LV","2022-07-20",2093,"inc case"
"LI","2022-07-20",27,"inc case"
"LT","2022-07-20",1152,"inc case"
"LU","2022-07-20",538,"inc case"
"MT","2022-07-20",219,"inc case"
"NL","2022-07-20",4503,"inc case"
"NO","2022-07-20",284,"inc case"
"PL","2022-07-20",2851,"inc case"
"PT","2022-07-20",5852,"inc case"
"RO","2022-07-20",6779,"inc case"
"SK","2022-07-20",1561,"inc case"
"SI","2022-07-20",1860,"inc case"
"ES","2022-07-20",0,"inc case"
"SE","2022-07-20",0,"inc case"
"CH","2022-07-20",0,"inc case"
"GB","2022-07-20",137657,"inc case"
"AT","2022-07-21",16416,"inc case"
"BE","2022-07-21",0,"inc case"
"BG","2022-07-21",1640,"inc case"
"HR","2022-07-21",1793,"inc case"
"CY","2022-07-21",0,"inc case"
"CZ","2022-07-21",3726,"inc case"
"DK","2022-07-21",2116,"inc case"
"EE","2022-07-21",0,"inc case"
"FI","2022-07-21",0,"inc case"
"FR","2022-07-21",80869,"inc case"
"DE","2022-07-21",136624,"inc case"
"GR","2022-07-21",0,"inc case"
"HU","2022-07-21",0,"inc case"
"IS","2022-07-21",0,"inc case"
"IE","2022-07-21",0,"inc case"
"IT","2022-07-21",81535,"inc case"
"LV","2022-07-21",1631,"inc case"
"LI","2022-07-21",16,"inc case"
"LT","2022-07-21",1144,"inc case"
"LU","2022-07-21",1087,"inc case"
"MT","2022-07-21",204,"inc case"
"NL","2022-07-21",4494,"inc case"
"NO","2022-07-21",271,"inc case"
"PL","2022-07-21",2998,"inc case"
"PT","2022-07-21",5412,"inc case"
"RO","2022-07-21",7129,"inc case"
"SK","2022-07-21",1434,"inc case"
"SI","2022-07-21",1844,"inc case"
"ES","2022-07-21",0,"inc case"
"SE","2022-07-21",5812,"inc case"
"CH","2022-07-21",0,"inc case"
"GB","2022-07-21",0,"inc case"
"AT","2022-07-22",12668,"inc case"
"BE","2022-07-22",0,"inc case"
"BG","2022-07-22",1777,"inc case"
"HR","2022-07-22",1491,"inc case"
"CY","2022-07-22",10152,"inc case"
"CZ","2022-07-22",3825,"inc case"
"DK","2022-07-22",1885,"inc case"
"EE","2022-07-22",0,"inc case"
"FI","2022-07-22",0,"inc case"
"FR","2022-07-22",74103,"inc case"
"DE","2022-07-22",107819,"inc case"
"GR","2022-07-22",0,"inc case"
"HU","2022-07-22",0,"inc case"
"IS","2022-07-22",685,"inc case"
"IE","2022-07-22",0,"inc case"
"IT","2022-07-22",71667,"inc case"
"LV","2022-07-22",1250,"inc case"
"LI","2022-07-22",10,"inc case"
"LT","2022-07-22",1151,"inc case"
"LU","2022-07-22",542,"inc case"
"MT","2022-07-22",150,"inc case"
"NL","2022-07-22",4629,"inc case"
"NO","2022-07-22",281,"inc case"
"PL","2022-07-22",3032,"inc case"
"PT","2022-07-22",4451,"inc case"
"RO","2022-07-22",7390,"inc case"
"SK","2022-07-22",1372,"inc case"
"SI","2022-07-22",1645,"inc case"
"ES","2022-07-22",72704,"inc case"
"SE","2022-07-22",0,"inc case"
"CH","2022-07-22",0,"inc case"
"GB","2022-07-22",0,"inc case"
"AT","2022-07-23",0,"inc case"
"BE","2022-07-23",0,"inc case"
"BG","2022-07-23",822,"inc case"
"HR","2022-07-23",1654,"inc case"
"CY","2022-07-23",0,"inc case"
"CZ","2022-07-23",0,"inc case"
"DK","2022-07-23",0,"inc case"
"EE","2022-07-23",0,"inc case"
"FI","2022-07-23",0,"inc case"
"FR","2022-07-23",0,"inc case"
"DE","2022-07-23",0,"inc case"
"GR","2022-07-23",0,"inc case"
"HU","2022-07-23",0,"inc case"
"IS","2022-07-23",0,"inc case"
"IE","2022-07-23",0,"inc case"
"IT","2022-07-23",69174,"inc case"
"LV","2022-07-23",0,"inc case"
"LI","2022-07-23",0,"inc case"
"LT","2022-07-23",1223,"inc case"
"LU","2022-07-23",0,"inc case"
"MT","2022-07-23",106,"inc case"
"NL","2022-07-23",0,"inc case"
"NO","2022-07-23",99,"inc case"
"PL","2022-07-23",3488,"inc case"
"PT","2022-07-23",0,"inc case"
"RO","2022-07-23",6484,"inc case"
"SK","2022-07-23",1403,"inc case"
"SI","2022-07-23",1912,"inc case"
"ES","2022-07-23",0,"inc case"
"SE","2022-07-23",0,"inc case"
"CH","2022-07-23",0,"inc case"
"GB","2022-07-23",0,"inc case"
"AT","2022-07-24",0,"inc case"
"BE","2022-07-24",0,"inc case"
"BG","2022-07-24",489,"inc case"
"HR","2022-07-24",1076,"inc case"
"CY","2022-07-24",0,"inc case"
"CZ","2022-07-24",1937,"inc case"
"DK","2022-07-24",0,"inc case"
"EE","2022-07-24",0,"inc case"
"FI","2022-07-24",0,"inc case"
"FR","2022-07-24",0,"inc case"
"DE","2022-07-24",0,"inc case"
"GR","2022-07-24",0,"inc case"
"HU","2022-07-24",0,"inc case"
"IS","2022-07-24",0,"inc case"
"IE","2022-07-24",0,"inc case"
"IT","2022-07-24",51875,"inc case"
"LV","2022-07-24",0,"inc case"
"LI","2022-07-24",0,"inc case"
"LT","2022-07-24",187,"inc case"
"LU","2022-07-24",0,"inc case"
"MT","2022-07-24",128,"inc case"
"NL","2022-07-24",0,"inc case"
"NO","2022-07-24",58,"inc case"
"PL","2022-07-24",641,"inc case"
"PT","2022-07-24",0,"inc case"
"RO","2022-07-24",4094,"inc case"
"SK","2022-07-24",807,"inc case"
"SI","2022-07-24",699,"inc case"
"ES","2022-07-24",0,"inc case"
"SE","2022-07-24",0,"inc case"
"CH","2022-07-24",0,"inc case"
"GB","2022-07-24",0,"inc case"
"AT","2022-07-25",29389,"inc case"
"BE","2022-07-25",16830,"inc case"
"BG","2022-07-25",2987,"inc case"
"HR","2022-07-25",97,"inc case"
"CY","2022-07-25",0,"inc case"
"CZ","2022-07-25",763,"inc case"
"DK","2022-07-25",0,"inc case"
"EE","2022-07-25",0,"inc case"
"FI","2022-07-25",0,"inc case"
"FR","2022-07-25",129759,"inc case"
"DE","2022-07-25",92011,"inc case"
"GR","2022-07-25",0,"inc case"
"HU","2022-07-25",0,"inc case"
"IS","2022-07-25",0,"inc case"
"IE","2022-07-25",0,"inc case"
"IT","2022-07-25",24117,"inc case"
"LV","2022-07-25",2566,"inc case"
"LI","2022-07-25",93,"inc case"
"LT","2022-07-25",107,"inc case"
"LU","2022-07-25",571,"inc case"
"MT","2022-07-25",78,"inc case"
"NL","2022-07-25",9928,"inc case"
"NO","2022-07-25",252,"inc case"
"PL","2022-07-25",588,"inc case"
"PT","2022-07-25",6721,"inc case"
"RO","2022-07-25",4955,"inc case"
"SK","2022-07-25",292,"inc case"
"SI","2022-07-25",609,"inc case"
"ES","2022-07-25",0,"inc case"
"SE","2022-07-25",0,"inc case"
"CH","2022-07-25",0,"inc case"
"GB","2022-07-25",0,"inc case"
"AT","2022-07-26",9615,"inc case"
"BE","2022-07-26",0,"inc case"
"BG","2022-07-26",2191,"inc case"
"HR","2022-07-26",1266,"inc case"
"CY","2022-07-26",0,"inc case"
"CZ","2022-07-26",8522,"inc case"
"DK","2022-07-26",6490,"inc case"
"EE","2022-07-26",2026,"inc case"
"FI","2022-07-26",0,"inc case"
"FR","2022-07-26",79941,"inc case"
"DE","2022-07-26",145472,"inc case"
"GR","2022-07-26",0,"inc case"
"HU","2022-07-26",0,"inc case"
"IS","2022-07-26",566,"inc case"
"IE","2022-07-26",0,"inc case"
"IT","2022-07-26",88651,"inc case"
"LV","2022-07-26",1368,"inc case"
"LI","2022-07-26",38,"inc case"
"LT","2022-07-26",1829,"inc case"
"LU","2022-07-26",841,"inc case"
"MT","2022-07-26",141,"inc case"
"NL","2022-07-26",4445,"inc case"
"NO","2022-07-26",256,"inc case"
"PL","2022-07-26",5103,"inc case"
"PT","2022-07-26",5607,"inc case"
"RO","2022-07-26",12353,"inc case"
"SK","2022-07-26",1848,"inc case"
"SI","2022-07-26",3014,"inc case"
"ES","2022-07-26",-1635,"inc case"
"SE","2022-07-26",0,"inc case"
"CH","2022-07-26",37744,"inc case"
"GB","2022-07-26",0,"inc case"
"AT","2022-07-27",9472,"inc case"
"BE","2022-07-27",0,"inc case"
"BG","2022-07-27",1944,"inc case"
"HR","2022-07-27",1899,"inc case"
"CY","2022-07-27",0,"inc case"
"CZ","2022-07-27",4170,"inc case"
"DK","2022-07-27",1809,"inc case"
"EE","2022-07-27",0,"inc case"
"FI","2022-07-27",0,"inc case"
"FR","2022-07-27",58638,"inc case"
"DE","2022-07-27",121780,"inc case"
"GR","2022-07-27",138652,"inc case"
"HU","2022-07-27",14402,"inc case"
