"location","time_idx","value","target"
"AT","2022-01-16",12,"inc death"
"BE","2022-01-16",0,"inc death"
"BG","2022-01-16",44,"inc death"
"HR","2022-01-16",45,"inc death"
"CY","2022-01-16",8,"inc death"
"CZ","2022-01-16",25,"inc death"
"DK","2022-01-16",10,"inc death"
"EE","2022-01-16",3,"inc death"
"FI","2022-01-16",7,"inc death"
"FR","2022-01-16",81,"inc death"
"DE","2022-01-16",0,"inc death"
"GR","2022-01-16",96,"inc death"
"HU","2022-01-16",0,"inc death"
"IS","2022-01-16",0,"inc death"
"IE","2022-01-16",0,"inc death"
"IT","2022-01-16",248,"inc death"
"LV","2022-01-16",4,"inc death"
"LI","2022-01-16",0,"inc death"
"LT","2022-01-16",14,"inc death"
"LU","2022-01-16",0,"inc death"
"MT","2022-01-16",2,"inc death"
"NL","2022-01-16",7,"inc death"
"NO","2022-01-16",0,"inc death"
"PL","2022-01-16",35,"inc death"
"PT","2022-01-16",33,"inc death"
"RO","2022-01-16",28,"inc death"
"SK","2022-01-16",48,"inc death"
"SI","2022-01-16",2,"inc death"
"ES","2022-01-16",0,"inc death"
"SE","2022-01-16",0,"inc death"
"CH","2022-01-16",0,"inc death"
"GB","2022-01-16",256,"inc death"
"AT","2022-01-17",8,"inc death"
"BE","2022-01-17",49,"inc death"
"BG","2022-01-17",161,"inc death"
"HR","2022-01-17",39,"inc death"
"CY","2022-01-17",3,"inc death"
"CZ","2022-01-17",21,"inc death"
"DK","2022-01-17",11,"inc death"
"EE","2022-01-17",5,"inc death"
"FI","2022-01-17",4,"inc death"
"FR","2022-01-17",296,"inc death"
"DE","2022-01-17",312,"inc death"
"GR","2022-01-17",103,"inc death"
"HU","2022-01-17",270,"inc death"
"IS","2022-01-17",0,"inc death"
"IE","2022-01-17",0,"inc death"
"IT","2022-01-17",287,"inc death"
"LV","2022-01-17",4,"inc death"
"LI","2022-01-17",1,"inc death"
"LT","2022-01-17",11,"inc death"
"LU","2022-01-17",4,"inc death"
"MT","2022-01-17",0,"inc death"
"NL","2022-01-17",3,"inc death"
"NO","2022-01-17",1,"inc death"
"PL","2022-01-17",4,"inc death"
"PT","2022-01-17",31,"inc death"
"RO","2022-01-17",17,"inc death"
"SK","2022-01-17",52,"inc death"
"SI","2022-01-17",7,"inc death"
"ES","2022-01-17",234,"inc death"
"SE","2022-01-17",0,"inc death"
"CH","2022-01-17",46,"inc death"
"GB","2022-01-17",232,"inc death"
"AT","2022-01-18",11,"inc death"
"BE","2022-01-18",34,"inc death"
"BG","2022-01-18",91,"inc death"
"HR","2022-01-18",55,"inc death"
"CY","2022-01-18",5,"inc death"
"CZ","2022-01-18",36,"inc death"
"DK","2022-01-18",14,"inc death"
"EE","2022-01-18",3,"inc death"
"FI","2022-01-18",12,"inc death"
"FR","2022-01-18",375,"inc death"
"DE","2022-01-18",193,"inc death"
"GR","2022-01-18",110,"inc death"
"HU","2022-01-18",94,"inc death"
"IS","2022-01-18",0,"inc death"
"IE","2022-01-18",0,"inc death"
"IT","2022-01-18",434,"inc death"
"LV","2022-01-18",8,"inc death"
"LI","2022-01-18",0,"inc death"
"LT","2022-01-18",15,"inc death"
"LU","2022-01-18",2,"inc death"
"MT","2022-01-18",3,"inc death"
"NL","2022-01-18",0,"inc death"
"NO","2022-01-18",1,"inc death"
"PL","2022-01-18",377,"inc death"
"PT","2022-01-18",46,"inc death"
"RO","2022-01-18",70,"inc death"
"SK","2022-01-18",46,"inc death"
"SI","2022-01-18",10,"inc death"
"ES","2022-01-18",284,"inc death"
"SE","2022-01-18",45,"inc death"
"CH","2022-01-18",14,"inc death"
"GB","2022-01-18",233,"inc death"
"AT","2022-01-19",8,"inc death"
"BE","2022-01-19",31,"inc death"
"BG","2022-01-19",93,"inc death"
"HR","2022-01-19",45,"inc death"
"CY","2022-01-19",0,"inc death"
"CZ","2022-01-19",27,"inc death"
"DK","2022-01-19",16,"inc death"
"EE","2022-01-19",3,"inc death"
"FI","2022-01-19",4,"inc death"
"FR","2022-01-19",0,"inc death"
"DE","2022-01-19",239,"inc death"
"GR","2022-01-19",88,"inc death"
"HU","2022-01-19",85,"inc death"
"IS","2022-01-19",0,"inc death"
"IE","2022-01-19",52,"inc death"
"IT","2022-01-19",380,"inc death"
"LV","2022-01-19",17,"inc death"
"LI","2022-01-19",0,"inc death"
"LT","2022-01-19",12,"inc death"
"LU","2022-01-19",1,"inc death"
"MT","2022-01-19",5,"inc death"
"NL","2022-01-19",20,"inc death"
"NO","2022-01-19",29,"inc death"
"PL","2022-01-19",376,"inc death"
"PT","2022-01-19",33,"inc death"
"RO","2022-01-19",58,"inc death"
"SK","2022-01-19",61,"inc death"
"SI","2022-01-19",7,"inc death"
"ES","2022-01-19",160,"inc death"
"SE","2022-01-19",67,"inc death"
"CH","2022-01-19",15,"inc death"
"GB","2022-01-19",221,"inc death"
"AT","2022-01-20",8,"inc death"
"BE","2022-01-20",33,"inc death"
"BG","2022-01-20",87,"inc death"
"HR","2022-01-20",43,"inc death"
"CY","2022-01-20",11,"inc death"
"CZ","2022-01-20",35,"inc death"
"DK","2022-01-20",15,"inc death"
"EE","2022-01-20",4,"inc death"
"FI","2022-01-20",0,"inc death"
"FR","2022-01-20",433,"inc death"
"DE","2022-01-20",234,"inc death"
"GR","2022-01-20",81,"inc death"
"HU","2022-01-20",71,"inc death"
"IS","2022-01-20",0,"inc death"
"IE","2022-01-20",0,"inc death"
"IT","2022-01-20",385,"inc death"
"LV","2022-01-20",14,"inc death"
"LI","2022-01-20",0,"inc death"
"LT","2022-01-20",15,"inc death"
"LU","2022-01-20",0,"inc death"
"MT","2022-01-20",6,"inc death"
"NL","2022-01-20",10,"inc death"
"NO","2022-01-20",1,"inc death"
"PL","2022-01-20",316,"inc death"
"PT","2022-01-20",34,"inc death"
"RO","2022-01-20",43,"inc death"
"SK","2022-01-20",61,"inc death"
"SI","2022-01-20",10,"inc death"
"ES","2022-01-20",162,"inc death"
"SE","2022-01-20",6,"inc death"
"CH","2022-01-20",25,"inc death"
"GB","2022-01-20",201,"inc death"
"AT","2022-01-21",12,"inc death"
"BE","2022-01-21",21,"inc death"
"BG","2022-01-21",86,"inc death"
"HR","2022-01-21",35,"inc death"
"CY","2022-01-21",0,"inc death"
"CZ","2022-01-21",25,"inc death"
"DK","2022-01-21",21,"inc death"
"EE","2022-01-21",5,"inc death"
"FI","2022-01-21",2,"inc death"
"FR","2022-01-21",228,"inc death"
"DE","2022-01-21",170,"inc death"
"GR","2022-01-21",110,"inc death"
"HU","2022-01-21",65,"inc death"
"IS","2022-01-21",0,"inc death"
"IE","2022-01-21",0,"inc death"
"IT","2022-01-21",373,"inc death"
"LV","2022-01-21",0,"inc death"
"LI","2022-01-21",0,"inc death"
"LT","2022-01-21",17,"inc death"
"LU","2022-01-21",2,"inc death"
"MT","2022-01-21",1,"inc death"
"NL","2022-01-21",12,"inc death"
"NO","2022-01-21",1,"inc death"
"PL","2022-01-21",248,"inc death"
"PT","2022-01-21",49,"inc death"
"RO","2022-01-21",49,"inc death"
"SK","2022-01-21",57,"inc death"
"SI","2022-01-21",11,"inc death"
"ES","2022-01-21",142,"inc death"
"SE","2022-01-21",43,"inc death"
"CH","2022-01-21",10,"inc death"
"GB","2022-01-21",248,"inc death"
"AT","2022-01-22",8,"inc death"
"BE","2022-01-22",0,"inc death"
"BG","2022-01-22",32,"inc death"
"HR","2022-01-22",36,"inc death"
"CY","2022-01-22",9,"inc death"
"CZ","2022-01-22",24,"inc death"
"DK","2022-01-22",25,"inc death"
"EE","2022-01-22",4,"inc death"
"FI","2022-01-22",1,"inc death"
"FR","2022-01-22",167,"inc death"
"DE","2022-01-22",0,"inc death"
"GR","2022-01-22",73,"inc death"
"HU","2022-01-22",0,"inc death"
"IS","2022-01-22",0,"inc death"
"IE","2022-01-22",0,"inc death"
"IT","2022-01-22",333,"inc death"
"LV","2022-01-22",20,"inc death"
"LI","2022-01-22",0,"inc death"
"LT","2022-01-22",17,"inc death"
"LU","2022-01-22",0,"inc death"
"MT","2022-01-22",4,"inc death"
"NL","2022-01-22",10,"inc death"
"NO","2022-01-22",0,"inc death"
"PL","2022-01-22",193,"inc death"
"PT","2022-01-22",43,"inc death"
"RO","2022-01-22",48,"inc death"
"SK","2022-01-22",35,"inc death"
"SI","2022-01-22",8,"inc death"
"ES","2022-01-22",0,"inc death"
"SE","2022-01-22",0,"inc death"
"CH","2022-01-22",3,"inc death"
"GB","2022-01-22",223,"inc death"
"AT","2022-01-23",16,"inc death"
"BE","2022-01-23",0,"inc death"
"BG","2022-01-23",28,"inc death"
"HR","2022-01-23",36,"inc death"
"CY","2022-01-23",3,"inc death"
"CZ","2022-01-23",13,"inc death"
"DK","2022-01-23",12,"inc death"
"EE","2022-01-23",2,"inc death"
"FI","2022-01-23",0,"inc death"
"FR","2022-01-23",115,"inc death"
"DE","2022-01-23",0,"inc death"
"GR","2022-01-23",86,"inc death"
"HU","2022-01-23",0,"inc death"
"IS","2022-01-23",0,"inc death"
"IE","2022-01-23",0,"inc death"
"IT","2022-01-23",227,"inc death"
"LV","2022-01-23",2,"inc death"
"LI","2022-01-23",0,"inc death"
"LT","2022-01-23",13,"inc death"
"LU","2022-01-23",0,"inc death"
"MT","2022-01-23",7,"inc death"
"NL","2022-01-23",1,"inc death"
"NO","2022-01-23",0,"inc death"
"PL","2022-01-23",25,"inc death"
"PT","2022-01-23",30,"inc death"
"RO","2022-01-23",22,"inc death"
"SK","2022-01-23",31,"inc death"
"SI","2022-01-23",21,"inc death"
"ES","2022-01-23",0,"inc death"
"SE","2022-01-23",0,"inc death"
"CH","2022-01-23",4,"inc death"
"GB","2022-01-23",218,"inc death"
"AT","2022-01-24",11,"inc death"
"BE","2022-01-24",55,"inc death"
"BG","2022-01-24",132,"inc death"
"HR","2022-01-24",44,"inc death"
"CY","2022-01-24",1,"inc death"
"CZ","2022-01-24",16,"inc death"
"DK","2022-01-24",13,"inc death"
"EE","2022-01-24",3,"inc death"
"FI","2022-01-24",0,"inc death"
"FR","2022-01-24",386,"inc death"
"DE","2022-01-24",261,"inc death"
"GR","2022-01-24",113,"inc death"
"HU","2022-01-24",122,"inc death"
"IS","2022-01-24",0,"inc death"
"IE","2022-01-24",0,"inc death"
"IT","2022-01-24",352,"inc death"
"LV","2022-01-24",4,"inc death"
"LI","2022-01-24",0,"inc death"
"LT","2022-01-24",7,"inc death"
"LU","2022-01-24",2,"inc death"
"MT","2022-01-24",2,"inc death"
"NL","2022-01-24",8,"inc death"
"NO","2022-01-24",0,"inc death"
"PL","2022-01-24",2,"inc death"
"PT","2022-01-24",44,"inc death"
"RO","2022-01-24",41,"inc death"
"SK","2022-01-24",32,"inc death"
"SI","2022-01-24",15,"inc death"
"ES","2022-01-24",253,"inc death"
"SE","2022-01-24",0,"inc death"
"CH","2022-01-24",35,"inc death"
"GB","2022-01-24",227,"inc death"
"AT","2022-01-25",16,"inc death"
"BE","2022-01-25",28,"inc death"
"BG","2022-01-25",73,"inc death"
"HR","2022-01-25",51,"inc death"
"CY","2022-01-25",0,"inc death"
"CZ","2022-01-25",30,"inc death"
"DK","2022-01-25",14,"inc death"
"EE","2022-01-25",5,"inc death"
"FI","2022-01-25",0,"inc death"
"FR","2022-01-25",467,"inc death"
"DE","2022-01-25",214,"inc death"
"GR","2022-01-25",104,"inc death"
"HU","2022-01-25",74,"inc death"
"IS","2022-01-25",1,"inc death"
"IE","2022-01-25",0,"inc death"
"IT","2022-01-25",468,"inc death"
"LV","2022-01-25",15,"inc death"
"LI","2022-01-25",0,"inc death"
"LT","2022-01-25",18,"inc death"
"LU","2022-01-25",0,"inc death"
"MT","2022-01-25",2,"inc death"
"NL","2022-01-25",8,"inc death"
"NO","2022-01-25",2,"inc death"
"PL","2022-01-25",251,"inc death"
"PT","2022-01-25",48,"inc death"
"RO","2022-01-25",44,"inc death"
"SK","2022-01-25",23,"inc death"
"SI","2022-01-25",11,"inc death"
"ES","2022-01-25",382,"inc death"
"SE","2022-01-25",19,"inc death"
"CH","2022-01-25",14,"inc death"
"GB","2022-01-25",194,"inc death"
"AT","2022-01-26",13,"inc death"
"BE","2022-01-26",39,"inc death"
"BG","2022-01-26",70,"inc death"
"HR","2022-01-26",64,"inc death"
"CY","2022-01-26",11,"inc death"
"CZ","2022-01-26",12,"inc death"
"DK","2022-01-26",21,"inc death"
"EE","2022-01-26",5,"inc death"
"FI","2022-01-26",0,"inc death"
"FR","2022-01-26",207,"inc death"
"DE","2022-01-26",166,"inc death"
"GR","2022-01-26",118,"inc death"
"HU","2022-01-26",69,"inc death"
"IS","2022-01-26",0,"inc death"
"IE","2022-01-26",49,"inc death"
"IT","2022-01-26",427,"inc death"
"LV","2022-01-26",14,"inc death"
"LI","2022-01-26",0,"inc death"
"LT","2022-01-26",19,"inc death"
"LU","2022-01-26",1,"inc death"
"MT","2022-01-26",2,"inc death"
"NL","2022-01-26",12,"inc death"
"NO","2022-01-26",23,"inc death"
"PL","2022-01-26",276,"inc death"
"PT","2022-01-26",42,"inc death"
"RO","2022-01-26",94,"inc death"
"SK","2022-01-26",27,"inc death"
"SI","2022-01-26",15,"inc death"
"ES","2022-01-26",215,"inc death"
"SE","2022-01-26",75,"inc death"
"CH","2022-01-26",14,"inc death"
"GB","2022-01-26",196,"inc death"
"AT","2022-01-27",15,"inc death"
"BE","2022-01-27",36,"inc death"
"BG","2022-01-27",78,"inc death"
"HR","2022-01-27",59,"inc death"
"CY","2022-01-27",0,"inc death"
"CZ","2022-01-27",22,"inc death"
"DK","2022-01-27",18,"inc death"
"EE","2022-01-27",5,"inc death"
"FI","2022-01-27",25,"inc death"
"FR","2022-01-27",263,"inc death"
"DE","2022-01-27",188,"inc death"
"GR","2022-01-27",113,"inc death"
"HU","2022-01-27",64,"inc death"
"IS","2022-01-27",1,"inc death"
"IE","2022-01-27",0,"inc death"
"IT","2022-01-27",389,"inc death"
"LV","2022-01-27",18,"inc death"
"LI","2022-01-27",0,"inc death"
"LT","2022-01-27",12,"inc death"
"LU","2022-01-27",1,"inc death"
"MT","2022-01-27",3,"inc death"
"NL","2022-01-27",14,"inc death"
"NO","2022-01-27",0,"inc death"
"PL","2022-01-27",263,"inc death"
"PT","2022-01-27",41,"inc death"
"RO","2022-01-27",71,"inc death"
"SK","2022-01-27",30,"inc death"
"SI","2022-01-27",14,"inc death"
"ES","2022-01-27",176,"inc death"
"SE","2022-01-27",10,"inc death"
"CH","2022-01-27",17,"inc death"
"GB","2022-01-27",219,"inc death"
"AT","2022-01-28",10,"inc death"
"BE","2022-01-28",19,"inc death"
"BG","2022-01-28",71,"inc death"
"HR","2022-01-28",65,"inc death"
"CY","2022-01-28",2,"inc death"
"CZ","2022-01-28",31,"inc death"
"DK","2022-01-28",26,"inc death"
"EE","2022-01-28",2,"inc death"
"FI","2022-01-28",23,"inc death"
"FR","2022-01-28",262,"inc death"
"DE","2022-01-28",170,"inc death"
"GR","2022-01-28",112,"inc death"
"HU","2022-01-28",78,"inc death"
"IS","2022-01-28",0,"inc death"
"IE","2022-01-28",0,"inc death"
"IT","2022-01-28",378,"inc death"
"LV","2022-01-28",9,"inc death"
"LI","2022-01-28",0,"inc death"
"LT","2022-01-28",17,"inc death"
"LU","2022-01-28",1,"inc death"
"MT","2022-01-28",3,"inc death"
"NL","2022-01-28",9,"inc death"
"NO","2022-01-28",0,"inc death"
"PL","2022-01-28",271,"inc death"
"PT","2022-01-28",44,"inc death"
"RO","2022-01-28",60,"inc death"
"SK","2022-01-28",24,"inc death"
"SI","2022-01-28",8,"inc death"
"ES","2022-01-28",199,"inc death"
"SE","2022-01-28",77,"inc death"
"CH","2022-01-28",13,"inc death"
"GB","2022-01-28",202,"inc death"
"AT","2022-01-29",18,"inc death"
"BE","2022-01-29",0,"inc death"
"BG","2022-01-29",33,"inc death"
"HR","2022-01-29",41,"inc death"
"CY","2022-01-29",4,"inc death"
"CZ","2022-01-29",23,"inc death"
"DK","2022-01-29",17,"inc death"
"EE","2022-01-29",0,"inc death"
"FI","2022-01-29",0,"inc death"
"FR","2022-01-29",178,"inc death"
"DE","2022-01-29",0,"inc death"
"GR","2022-01-29",80,"inc death"
"HU","2022-01-29",0,"inc death"
"IS","2022-01-29",0,"inc death"
"IE","2022-01-29",0,"inc death"
"IT","2022-01-29",377,"inc death"
"LV","2022-01-29",7,"inc death"
"LI","2022-01-29",0,"inc death"
"LT","2022-01-29",13,"inc death"
"LU","2022-01-29",0,"inc death"
"MT","2022-01-29",1,"inc death"
"NL","2022-01-29",8,"inc death"
"NO","2022-01-29",0,"inc death"
"PL","2022-01-29",231,"inc death"
"PT","2022-01-29",39,"inc death"
"RO","2022-01-29",75,"inc death"
"SK","2022-01-29",17,"inc death"
"SI","2022-01-29",11,"inc death"
"ES","2022-01-29",0,"inc death"
"SE","2022-01-29",0,"inc death"
"CH","2022-01-29",1,"inc death"
"GB","2022-01-29",181,"inc death"
"AT","2022-01-30",20,"inc death"
"BE","2022-01-30",0,"inc death"
"BG","2022-01-30",39,"inc death"
"HR","2022-01-30",46,"inc death"
"CY","2022-01-30",1,"inc death"
"CZ","2022-01-30",16,"inc death"
"DK","2022-01-30",21,"inc death"
"EE","2022-01-30",11,"inc death"
"FI","2022-01-30",0,"inc death"
"FR","2022-01-30",127,"inc death"
"DE","2022-01-30",0,"inc death"
"GR","2022-01-30",97,"inc death"
"HU","2022-01-30",0,"inc death"
"IS","2022-01-30",0,"inc death"
"IE","2022-01-30",0,"inc death"
"IT","2022-01-30",235,"inc death"
"LV","2022-01-30",6,"inc death"
"LI","2022-01-30",0,"inc death"
"LT","2022-01-30",18,"inc death"
"LU","2022-01-30",0,"inc death"
"MT","2022-01-30",2,"inc death"
"NL","2022-01-30",2,"inc death"
"NO","2022-01-30",0,"inc death"
"PL","2022-01-30",23,"inc death"
"PT","2022-01-30",29,"inc death"
"RO","2022-01-30",52,"inc death"
"SK","2022-01-30",21,"inc death"
"SI","2022-01-30",11,"inc death"
"ES","2022-01-30",0,"inc death"
"SE","2022-01-30",0,"inc death"
"CH","2022-01-30",4,"inc death"
"GB","2022-01-30",191,"inc death"
"AT","2022-01-31",15,"inc death"
"BE","2022-01-31",95,"inc death"
"BG","2022-01-31",158,"inc death"
"HR","2022-01-31",50,"inc death"
"CY","2022-01-31",2,"inc death"
"CZ","2022-01-31",25,"inc death"
"DK","2022-01-31",17,"inc death"
"EE","2022-01-31",-3,"inc death"
"FI","2022-01-31",48,"inc death"
"FR","2022-01-31",348,"inc death"
"DE","2022-01-31",302,"inc death"
"GR","2022-01-31",128,"inc death"
"HU","2022-01-31",176,"inc death"
"IS","2022-01-31",0,"inc death"
"IE","2022-01-31",0,"inc death"
"IT","2022-01-31",349,"inc death"
"LV","2022-01-31",5,"inc death"
"LI","2022-01-31",0,"inc death"
"LT","2022-01-31",20,"inc death"
"LU","2022-01-31",4,"inc death"
"MT","2022-01-31",3,"inc death"
"NL","2022-01-31",5,"inc death"
"NO","2022-01-31",1,"inc death"
"PL","2022-01-31",33,"inc death"
"PT","2022-01-31",49,"inc death"
"RO","2022-01-31",41,"inc death"
"SK","2022-01-31",13,"inc death"
"SI","2022-01-31",9,"inc death"
"ES","2022-01-31",259,"inc death"
"SE","2022-01-31",0,"inc death"
"CH","2022-01-31",24,"inc death"
"GB","2022-01-31",207,"inc death"
"AT","2022-02-01",16,"inc death"
"BE","2022-02-01",31,"inc death"
"BG","2022-02-01",87,"inc death"
"HR","2022-02-01",66,"inc death"
"CY","2022-02-01",1,"inc death"
"CZ","2022-02-01",34,"inc death"
"DK","2022-02-01",15,"inc death"
"EE","2022-02-01",4,"inc death"
"FI","2022-02-01",0,"inc death"
"FR","2022-02-01",357,"inc death"
"DE","2022-02-01",188,"inc death"
"GR","2022-02-01",108,"inc death"
"HU","2022-02-01",66,"inc death"
"IS","2022-02-01",0,"inc death"
"IE","2022-02-01",0,"inc death"
"IT","2022-02-01",427,"inc death"
"LV","2022-02-01",15,"inc death"
"LI","2022-02-01",0,"inc death"
"LT","2022-02-01",16,"inc death"
"LU","2022-02-01",1,"inc death"
"MT","2022-02-01",1,"inc death"
"NL","2022-02-01",16,"inc death"
"NO","2022-02-01",0,"inc death"
"PL","2022-02-01",240,"inc death"
"PT","2022-02-01",63,"inc death"
"RO","2022-02-01",97,"inc death"
"SK","2022-02-01",20,"inc death"
"SI","2022-02-01",14,"inc death"
"ES","2022-02-01",408,"inc death"
"SE","2022-02-01",106,"inc death"
"CH","2022-02-01",15,"inc death"
"GB","2022-02-01",206,"inc death"
"AT","2022-02-02",13,"inc death"
"BE","2022-02-02",49,"inc death"
"BG","2022-02-02",87,"inc death"
"HR","2022-02-02",54,"inc death"
"CY","2022-02-02",2,"inc death"
"CZ","2022-02-02",38,"inc death"
"DK","2022-02-02",20,"inc death"
"EE","2022-02-02",2,"inc death"
"FI","2022-02-02",22,"inc death"
"FR","2022-02-02",237,"inc death"
"DE","2022-02-02",196,"inc death"
"GR","2022-02-02",113,"inc death"
"HU","2022-02-02",77,"inc death"
"IS","2022-02-02",1,"inc death"
"IE","2022-02-02",92,"inc death"
"IT","2022-02-02",395,"inc death"
"LV","2022-02-02",23,"inc death"
"LI","2022-02-02",0,"inc death"
"LT","2022-02-02",20,"inc death"
"LU","2022-02-02",3,"inc death"
"MT","2022-02-02",5,"inc death"
"NL","2022-02-02",10,"inc death"
"NO","2022-02-02",27,"inc death"
"PL","2022-02-02",319,"inc death"
"PT","2022-02-02",56,"inc death"
"RO","2022-02-02",120,"inc death"
"SK","2022-02-02",27,"inc death"
"SI","2022-02-02",13,"inc death"
"ES","2022-02-02",224,"inc death"
"SE","2022-02-02",67,"inc death"
"CH","2022-02-02",26,"inc death"
"GB","2022-02-02",187,"inc death"
"AT","2022-02-03",16,"inc death"
"BE","2022-02-03",53,"inc death"
"BG","2022-02-03",96,"inc death"
"HR","2022-02-03",42,"inc death"
"CY","2022-02-03",0,"inc death"
"CZ","2022-02-03",44,"inc death"
"DK","2022-02-03",21,"inc death"
"EE","2022-02-03",8,"inc death"
"FI","2022-02-03",29,"inc death"
"FR","2022-02-03",254,"inc death"
"DE","2022-02-03",164,"inc death"
"GR","2022-02-03",112,"inc death"
"HU","2022-02-03",88,"inc death"
"IS","2022-02-03",0,"inc death"
"IE","2022-02-03",0,"inc death"
"IT","2022-02-03",414,"inc death"
"LV","2022-02-03",12,"inc death"
"LI","2022-02-03",1,"inc death"
"LT","2022-02-03",16,"inc death"
"LU","2022-02-03",0,"inc death"
"MT","2022-02-03",3,"inc death"
"NL","2022-02-03",7,"inc death"
"NO","2022-02-03",0,"inc death"
"PL","2022-02-03",307,"inc death"
"PT","2022-02-03",53,"inc death"
"RO","2022-02-03",111,"inc death"
"SK","2022-02-03",19,"inc death"
"SI","2022-02-03",19,"inc death"
"ES","2022-02-03",183,"inc death"
"SE","2022-02-03",72,"inc death"
"CH","2022-02-03",19,"inc death"
"GB","2022-02-03",190,"inc death"
"AT","2022-02-04",21,"inc death"
"BE","2022-02-04",42,"inc death"
"BG","2022-02-04",100,"inc death"
"HR","2022-02-04",46,"inc death"
"CY","2022-02-04",4,"inc death"
"CZ","2022-02-04",38,"inc death"
"DK","2022-02-04",17,"inc death"
"EE","2022-02-04",6,"inc death"
"FI","2022-02-04",17,"inc death"
"FR","2022-02-04",353,"inc death"
"DE","2022-02-04",170,"inc death"
"GR","2022-02-04",94,"inc death"
"HU","2022-02-04",105,"inc death"
"IS","2022-02-04",2,"inc death"
"IE","2022-02-04",0,"inc death"
"IT","2022-02-04",433,"inc death"
"LV","2022-02-04",11,"inc death"
"LI","2022-02-04",0,"inc death"
"LT","2022-02-04",15,"inc death"
"LU","2022-02-04",2,"inc death"
"MT","2022-02-04",1,"inc death"
"NL","2022-02-04",3,"inc death"
"NO","2022-02-04",0,"inc death"
"PL","2022-02-04",246,"inc death"
"PT","2022-02-04",50,"inc death"
"RO","2022-02-04",97,"inc death"
"SK","2022-02-04",25,"inc death"
"SI","2022-02-04",21,"inc death"
"ES","2022-02-04",0,"inc death"
"SE","2022-02-04",80,"inc death"
"CH","2022-02-04",11,"inc death"
"GB","2022-02-04",159,"inc death"
"AT","2022-02-05",24,"inc death"
"BE","2022-02-05",0,"inc death"
"BG","2022-02-05",40,"inc death"
"HR","2022-02-05",43,"inc death"
"CY","2022-02-05",1,"inc death"
"CZ","2022-02-05",47,"inc death"
"DK","2022-02-05",35,"inc death"
"EE","2022-02-05",3,"inc death"
"FI","2022-02-05",0,"inc death"
"FR","2022-02-05",170,"inc death"
"DE","2022-02-05",0,"inc death"
"GR","2022-02-05",72,"inc death"
"HU","2022-02-05",0,"inc death"
"IS","2022-02-05",0,"inc death"
"IE","2022-02-05",0,"inc death"
"IT","2022-02-05",375,"inc death"
"LV","2022-02-05",11,"inc death"
"LI","2022-02-05",0,"inc death"
"LT","2022-02-05",18,"inc death"
"LU","2022-02-05",0,"inc death"
"MT","2022-02-05",5,"inc death"
"NL","2022-02-05",10,"inc death"
"NO","2022-02-05",0,"inc death"
"PL","2022-02-05",272,"inc death"
"PT","2022-02-05",44,"inc death"
"RO","2022-02-05",110,"inc death"
"SK","2022-02-05",17,"inc death"
"SI","2022-02-05",26,"inc death"
"ES","2022-02-05",0,"inc death"
"SE","2022-02-05",0,"inc death"
"CH","2022-02-05",3,"inc death"
"GB","2022-02-05",173,"inc death"
"AT","2022-02-06",17,"inc death"
"BE","2022-02-06",0,"inc death"
"BG","2022-02-06",42,"inc death"
"HR","2022-02-06",59,"inc death"
"CY","2022-02-06",4,"inc death"
"CZ","2022-02-06",39,"inc death"
"DK","2022-02-06",18,"inc death"
"EE","2022-02-06",3,"inc death"
"FI","2022-02-06",0,"inc death"
"FR","2022-02-06",129,"inc death"
"DE","2022-02-06",0,"inc death"
"GR","2022-02-06",95,"inc death"
"HU","2022-02-06",0,"inc death"
"IS","2022-02-06",0,"inc death"
"IE","2022-02-06",0,"inc death"
"IT","2022-02-06",229,"inc death"
"LV","2022-02-06",6,"inc death"
"LI","2022-02-06",0,"inc death"
"LT","2022-02-06",17,"inc death"
"LU","2022-02-06",0,"inc death"
"MT","2022-02-06",4,"inc death"
"NL","2022-02-06",9,"inc death"
"NO","2022-02-06",0,"inc death"
"PL","2022-02-06",19,"inc death"
"PT","2022-02-06",51,"inc death"
"RO","2022-02-06",82,"inc death"
"SK","2022-02-06",20,"inc death"
"SI","2022-02-06",16,"inc death"
"ES","2022-02-06",0,"inc death"
"SE","2022-02-06",0,"inc death"
"CH","2022-02-06",4,"inc death"
"GB","2022-02-06",158,"inc death"
"AT","2022-02-07",25,"inc death"
"BE","2022-02-07",110,"inc death"
"BG","2022-02-07",176,"inc death"
"HR","2022-02-07",57,"inc death"
"CY","2022-02-07",0,"inc death"
"CZ","2022-02-07",29,"inc death"
"DK","2022-02-07",28,"inc death"
"EE","2022-02-07",6,"inc death"
"FI","2022-02-07",37,"inc death"
"FR","2022-02-07",415,"inc death"
"DE","2022-02-07",262,"inc death"
"GR","2022-02-07",116,"inc death"
"HU","2022-02-07",234,"inc death"
"IS","2022-02-07",1,"inc death"
"IE","2022-02-07",0,"inc death"
"IT","2022-02-07",326,"inc death"
"LV","2022-02-07",9,"inc death"
"LI","2022-02-07",0,"inc death"
"LT","2022-02-07",16,"inc death"
"LU","2022-02-07",6,"inc death"
"MT","2022-02-07",1,"inc death"
"NL","2022-02-07",4,"inc death"
"NO","2022-02-07",0,"inc death"
"PL","2022-02-07",10,"inc death"
"PT","2022-02-07",36,"inc death"
"RO","2022-02-07",81,"inc death"
"SK","2022-02-07",15,"inc death"
"SI","2022-02-07",15,"inc death"
"ES","2022-02-07",530,"inc death"
"SE","2022-02-07",0,"inc death"
